#timestamp tx ty tz qx qy qz qw
1512.5700456400 232.777558 -269.465956 6.508574 -0.016120 -0.008695 0.176890 0.984060
1512.6200110000 233.099105 -269.357788 6.520583 -0.015959 -0.010987 0.176747 0.984066
1512.6699876800 233.420788 -269.249714 6.519003 -0.015426 -0.013094 0.176519 0.984089
1512.7199757700 233.741517 -269.142036 6.529163 -0.015250 -0.015388 0.176147 0.984125
1512.7699774400 234.060974 -269.032873 6.539332 -0.015850 -0.017314 0.175596 0.984182
1512.8199860000 234.380825 -268.923994 6.546935 -0.016712 -0.017852 0.174810 0.984299
1512.8699967000 234.699657 -268.816718 6.561297 -0.016983 -0.019056 0.173787 0.984452
1512.9200161100 235.019637 -268.710449 6.560916 -0.017541 -0.018216 0.172770 0.984637
1512.9700441100 235.342245 -268.606133 6.574049 -0.017296 -0.018645 0.171701 0.984821
1513.0200625400 235.658154 -268.503214 6.583465 -0.017576 -0.018098 0.170595 0.985018
1513.0700804200 235.970898 -268.402956 6.594290 -0.018030 -0.018148 0.169430 0.985210
1513.1200915200 236.283081 -268.304082 6.606526 -0.018300 -0.018213 0.168134 0.985426
1513.1701000500 236.593305 -268.207531 6.615528 -0.018507 -0.017879 0.166778 0.985659
1513.2200993200 236.901890 -268.112701 6.629787 -0.018619 -0.018217 0.165374 0.985887
1513.2700910000 237.213336 -268.015803 6.632325 -0.019325 -0.017770 0.163971 0.986116
1513.3200761900 237.512756 -267.924710 6.648420 -0.019499 -0.018556 0.162481 0.986344
1513.3700667100 237.813674 -267.831010 6.650571 -0.020181 -0.017928 0.160842 0.986611
1513.4200403600 238.120296 -267.744441 6.657911 -0.020426 -0.017995 0.158797 0.986936
1513.4700182800 238.416374 -267.658859 6.671693 -0.020792 -0.017313 0.156650 0.987283
1513.5199955400 238.720269 -267.576213 6.672323 -0.020816 -0.015463 0.154215 0.987697
1513.5699822500 239.016605 -267.496730 6.689048 -0.021095 -0.015189 0.151645 0.988093
1513.6199737900 239.314095 -267.415904 6.695874 -0.021731 -0.013752 0.148804 0.988532
1513.6699651700 239.608395 -267.337169 6.701658 -0.023075 -0.012354 0.145685 0.988985
1513.7199500700 239.905209 -267.262070 6.707052 -0.024285 -0.009957 0.142183 0.989492
1513.7699350700 240.197990 -267.190060 6.708607 -0.025824 -0.008665 0.138384 0.990004
1513.8199113500 240.488593 -267.123665 6.711509 -0.026596 -0.008236 0.134473 0.990526
1513.8698873500 240.778860 -267.065769 6.712659 -0.026116 -0.008033 0.130270 0.991102
1513.9198610500 241.065108 -267.010166 6.719231 -0.025250 -0.008089 0.125994 0.991677
1513.9698340200 241.347959 -266.962448 6.722479 -0.025134 -0.008005 0.121299 0.992265
1514.0198121000 241.629422 -266.916843 6.726911 -0.024459 -0.009394 0.116454 0.992850
1514.0697974300 241.901795 -266.875674 6.741060 -0.023416 -0.010690 0.111241 0.993460
1514.1197866800 242.173891 -266.837354 6.747453 -0.022700 -0.012183 0.105774 0.994056
1514.1697808700 242.449372 -266.803928 6.756794 -0.022121 -0.014959 0.100023 0.994627
1514.2197846100 242.719696 -266.775934 6.759191 -0.021911 -0.016717 0.094092 0.995182
1514.2697915400 242.985575 -266.747809 6.774201 -0.021479 -0.018753 0.087953 0.995716
1514.3198050000 243.253020 -266.721426 6.782376 -0.021891 -0.019480 0.081635 0.996231
1514.3698150900 243.521605 -266.700155 6.794459 -0.022593 -0.019909 0.074964 0.996731
1514.4198276600 243.791087 -266.678605 6.801320 -0.023003 -0.019142 0.068135 0.997227
1514.4698400500 244.062110 -266.666361 6.810790 -0.023482 -0.018436 0.060950 0.997694
1514.5198525700 244.333174 -266.659109 6.813703 -0.023583 -0.017167 0.053757 0.998128
1514.5698467500 244.599989 -266.658415 6.824734 -0.023474 -0.016423 0.046315 0.998516
1514.6198435700 244.868142 -266.659754 6.832415 -0.023772 -0.015304 0.038814 0.998846
1514.6698240500 245.129812 -266.665984 6.840617 -0.023741 -0.014572 0.030972 0.999132
1514.7198045200 245.393309 -266.677588 6.844688 -0.023723 -0.013047 0.022906 0.999371
1514.7697909300 245.655317 -266.694692 6.856081 -0.023636 -0.012026 0.014666 0.999541
1514.8197777200 245.916610 -266.711900 6.862928 -0.023985 -0.011333 0.006396 0.999628
1514.8697756900 246.171373 -266.734461 6.870856 -0.024032 -0.012105 -0.001819 0.999636
1514.9197731000 246.424219 -266.766681 6.879331 -0.024102 -0.011977 -0.010216 0.999586
1514.9697742100 246.675506 -266.798267 6.885613 -0.023972 -0.012799 -0.018588 0.999458
1515.0197783100 246.924732 -266.837946 6.889963 -0.023923 -0.012883 -0.027142 0.999262
1515.0697791800 247.171276 -266.881899 6.895419 -0.023498 -0.013485 -0.035730 0.998994
1515.1197866600 247.413302 -266.932222 6.900245 -0.022661 -0.013973 -0.044368 0.998660
1515.1698002300 247.659810 -266.986683 6.905647 -0.021501 -0.014039 -0.052923 0.998268
1515.2198023100 247.900277 -267.045676 6.916108 -0.020211 -0.014416 -0.061441 0.997802
1515.2698104900 248.138281 -267.105747 6.923237 -0.019010 -0.015469 -0.069862 0.997256
1515.3198119000 248.371515 -267.172060 6.933496 -0.018020 -0.016505 -0.078346 0.996627
1515.3698164600 248.604772 -267.239284 6.943101 -0.017272 -0.016622 -0.086859 0.995932
1515.4198235100 248.836992 -267.308151 6.954937 -0.017253 -0.017483 -0.095399 0.995136
1515.4698293000 249.068304 -267.382221 6.960534 -0.017232 -0.017571 -0.103842 0.994289
1515.5198247600 249.300761 -267.463647 6.965585 -0.016319 -0.018200 -0.112178 0.993387
1515.5698120100 249.528426 -267.548902 6.976819 -0.015181 -0.019248 -0.120314 0.992433
1515.6197951500 249.756981 -267.638184 6.981835 -0.013832 -0.019776 -0.128378 0.991432
1515.6697701900 249.979377 -267.732203 6.996153 -0.011680 -0.020966 -0.136301 0.990377
1515.7197390300 250.202246 -267.825866 7.009763 -0.011191 -0.021601 -0.144062 0.989270
1515.7697102200 250.417708 -267.918629 7.018756 -0.010629 -0.023921 -0.151761 0.988071
1515.8196789300 250.629788 -268.014793 7.041200 -0.011174 -0.028804 -0.159026 0.986791
1515.8696512900 250.848067 -268.112526 7.059543 -0.011848 -0.032264 -0.166139 0.985503
1515.9196185600 251.063068 -268.209011 7.074166 -0.012457 -0.034453 -0.172849 0.984267
1515.9695839100 251.284298 -268.312154 7.086832 -0.012639 -0.034457 -0.179240 0.983121
1516.0195446300 251.506132 -268.421005 7.100693 -0.012558 -0.034990 -0.185146 0.982008
1516.0695177700 251.724760 -268.530202 7.113087 -0.012307 -0.035142 -0.190484 0.980984
1516.1195017900 251.941852 -268.641433 7.120530 -0.011423 -0.035761 -0.195414 0.980002
1516.1694989000 252.156073 -268.755722 7.134602 -0.010944 -0.037100 -0.200022 0.979028
1516.2194962500 252.375598 -268.875552 7.135568 -0.009874 -0.036730 -0.204124 0.978206
1516.2695066300 252.600666 -269.000903 7.153306 -0.008006 -0.035914 -0.207857 0.977467
1516.3195234400 252.821922 -269.118848 7.172668 -0.005463 -0.032469 -0.210758 0.976984
1516.3695324200 253.049393 -269.235201 7.190323 -0.003608 -0.029087 -0.213217 0.976565
1516.4195538500 253.271676 -269.353383 7.214283 -0.002959 -0.027819 -0.215050 0.976202
1516.4695748200 253.496663 -269.472152 7.220189 -0.002212 -0.026329 -0.216387 0.975950
1516.5195897800 253.714809 -269.586521 7.235294 -0.001976 -0.027077 -0.216974 0.975800
1516.5696048300 253.931355 -269.697583 7.243452 -0.001890 -0.027349 -0.216826 0.975825
1516.6196150200 254.149491 -269.807220 7.257965 -0.001733 -0.028001 -0.216139 0.975959
1516.6696312100 254.364087 -269.912047 7.274219 -0.002121 -0.029308 -0.215065 0.976158
1516.7196464300 254.583616 -270.014626 7.285789 -0.001838 -0.029598 -0.213605 0.976470
1516.7696615200 254.800085 -270.115972 7.300114 -0.002108 -0.030660 -0.211892 0.976810
1516.8196787700 255.018400 -270.218069 7.310548 -0.002443 -0.031839 -0.210007 0.977178
1516.8696931000 255.240462 -270.322686 7.313212 -0.001973 -0.031936 -0.207926 0.977621
1516.9197061100 255.462387 -270.430279 7.320045 -0.000768 -0.032230 -0.205430 0.978141
1516.9697085600 255.688273 -270.546826 7.324423 0.002743 -0.032381 -0.202432 0.978757
1517.0197088200 255.907714 -270.650959 7.338479 0.007231 -0.031219 -0.199006 0.979474
1517.0697021300 256.134978 -270.756640 7.353585 0.010528 -0.030433 -0.195064 0.980262
1517.1196963300 256.361325 -270.856319 7.366663 0.013022 -0.029159 -0.190867 0.981096
1517.1696924400 256.589691 -270.945134 7.381271 0.014738 -0.028165 -0.186419 0.981956
1517.2196915100 256.823246 -271.029950 7.399760 0.014622 -0.026967 -0.181686 0.982878
1517.2696781200 257.053765 -271.107246 7.419465 0.012676 -0.025820 -0.176683 0.983847
1517.3196693300 257.290616 -271.178498 7.430448 0.010722 -0.025431 -0.171333 0.984827
1517.3696461400 257.520330 -271.243364 7.440818 0.009158 -0.025781 -0.165770 0.985785
1517.4196145800 257.753171 -271.307264 7.450407 0.009333 -0.025765 -0.159561 0.986808
1517.4695841500 257.980548 -271.365932 7.475697 0.007346 -0.026386 -0.152956 0.987853
1517.5195488600 258.214676 -271.418947 7.478036 0.004603 -0.027636 -0.145853 0.988909
1517.5695165500 258.446674 -271.469888 7.481925 0.003636 -0.028524 -0.138604 0.989930
1517.6194907800 258.676744 -271.517009 7.490593 0.002827 -0.029993 -0.130700 0.990964
1517.6694568400 258.907249 -271.555720 7.507700 0.002800 -0.031279 -0.122254 0.992002
1517.7194385200 259.138503 -271.595454 7.522932 0.002407 -0.031975 -0.113373 0.993035
1517.7694221100 259.369523 -271.626450 7.537323 0.001541 -0.032528 -0.104267 0.994016
1517.8194167600 259.607071 -271.654265 7.544428 0.000770 -0.031687 -0.095000 0.994973
1517.8694135200 259.841199 -271.678731 7.556832 -0.000213 -0.031239 -0.085643 0.995836
1517.9194212600 260.074749 -271.696141 7.574934 -0.001149 -0.031413 -0.076313 0.996588
1517.9694298100 260.308666 -271.705172 7.588339 -0.003174 -0.030334 -0.067094 0.997280
1518.0194465700 260.535600 -271.705813 7.615966 -0.005190 -0.031350 -0.058178 0.997800
1518.0694666400 260.768617 -271.708067 7.626636 -0.007307 -0.032644 -0.048991 0.998239
1518.1194872400 261.001514 -271.706633 7.628465 -0.008197 -0.032969 -0.039707 0.998634
1518.1695001100 261.230577 -271.698736 7.640900 -0.009430 -0.033891 -0.030335 0.998921
1518.2195140600 261.461280 -271.689168 7.644858 -0.010931 -0.033985 -0.020808 0.999146
1518.2695291500 261.693708 -271.675203 7.655127 -0.012575 -0.032609 -0.011430 0.999324
1518.3195375900 261.923346 -271.659157 7.668351 -0.014162 -0.033089 -0.002247 0.999350
1518.3695427800 262.158142 -271.643176 7.675374 -0.015041 -0.031206 0.006631 0.999378
1518.4195538800 262.387210 -271.622628 7.692824 -0.015295 -0.030285 0.015214 0.999308
1518.4695650300 262.617127 -271.599543 7.707230 -0.015990 -0.028400 0.023492 0.999193
1518.5195759100 262.844545 -271.571195 7.719590 -0.017018 -0.027837 0.031264 0.998979
1518.5695877700 263.071513 -271.541110 7.724486 -0.017703 -0.027294 0.038668 0.998722
1518.6195921300 263.300753 -271.513245 7.723384 -0.018159 -0.025715 0.045699 0.998459
1518.6695967900 263.527208 -271.481309 7.740587 -0.018149 -0.026252 0.052504 0.998111
1518.7195921400 263.752162 -271.443600 7.737593 -0.018307 -0.024014 0.059005 0.997801
1518.7695918300 263.976813 -271.407927 7.763894 -0.019375 -0.025087 0.065055 0.997378
1518.8195803800 264.199248 -271.364893 7.763421 -0.020305 -0.024458 0.070872 0.996979
1518.8695709900 264.424422 -271.322600 7.770314 -0.020978 -0.024319 0.076270 0.996570
1518.9195456000 264.645948 -271.278163 7.777133 -0.021330 -0.024087 0.081486 0.996155
1518.9695225600 264.872867 -271.236339 7.786077 -0.022611 -0.022505 0.086344 0.995754
1519.0195031600 265.093388 -271.185020 7.797329 -0.024384 -0.022153 0.090839 0.995321
1519.0694770200 265.318077 -271.136718 7.796582 -0.025605 -0.020961 0.095042 0.994923
1519.1194620100 265.543381 -271.086711 7.803343 -0.025687 -0.019681 0.098952 0.994566
1519.1694387300 265.764020 -271.037854 7.814444 -0.025790 -0.020120 0.102826 0.994161
1519.2194165900 265.988647 -270.991171 7.811229 -0.025708 -0.018957 0.106523 0.993797
1519.2693977800 266.202482 -270.940210 7.829083 -0.025519 -0.019821 0.109725 0.993437
1519.3193744400 266.418761 -270.886210 7.827895 -0.026005 -0.020260 0.112891 0.993060
1519.3693522700 266.637464 -270.834854 7.831885 -0.026144 -0.020029 0.115763 0.992731
1519.4193391700 266.852904 -270.781826 7.842402 -0.026122 -0.020870 0.118564 0.992383
1519.4693248100 267.072678 -270.727831 7.840388 -0.026565 -0.019487 0.121111 0.992092
1519.5193357300 267.286674 -270.669927 7.855880 -0.026793 -0.019914 0.123256 0.991813
1519.5693434600 267.502736 -270.617008 7.855075 -0.027120 -0.019366 0.125233 0.991568
1519.6193569700 267.716311 -270.560050 7.863357 -0.027006 -0.019571 0.126915 0.991353
1519.6693701300 267.924298 -270.505989 7.874900 -0.027041 -0.020611 0.128788 0.991089
1519.7193866800 268.135608 -270.450258 7.873905 -0.027291 -0.020082 0.130308 0.990894
1519.7693959400 268.340695 -270.398894 7.888837 -0.027729 -0.022723 0.131939 0.990609
1519.8194036300 268.553140 -270.342044 7.885022 -0.027751 -0.021296 0.133252 0.990465
1519.8694051500 268.761730 -270.288623 7.902097 -0.027664 -0.021672 0.134488 0.990292
1519.9194028500 268.970804 -270.230243 7.904629 -0.027884 -0.020838 0.135831 0.990120
1519.9693926200 269.180597 -270.177539 7.903320 -0.027917 -0.019482 0.137092 0.989973
1520.0193769300 269.386096 -270.126018 7.910175 -0.027261 -0.019821 0.138436 0.989798
1520.0693533800 269.585954 -270.074615 7.914234 -0.026819 -0.019812 0.139865 0.989609
1520.1193279600 269.789208 -270.019256 7.919721 -0.026286 -0.019861 0.141201 0.989433
1520.1692943500 269.987018 -269.965563 7.929082 -0.025980 -0.019629 0.142588 0.989246
1520.2192524800 270.189611 -269.910992 7.930600 -0.025903 -0.018011 0.143880 0.989092
1520.2692054300 270.389904 -269.850392 7.943581 -0.026183 -0.017144 0.145238 0.988902
1520.3191681500 270.586492 -269.789847 7.945800 -0.027142 -0.014905 0.146684 0.988699
1520.3691326500 270.783023 -269.730012 7.951892 -0.027397 -0.014159 0.148107 0.988490
1520.4190960900 270.975302 -269.672275 7.949660 -0.027675 -0.013185 0.149706 0.988255
1520.4690574600 271.166018 -269.614296 7.953936 -0.027856 -0.012406 0.151231 0.988028
1520.5190336700 271.350991 -269.555744 7.958439 -0.027769 -0.013092 0.152839 0.987774
1520.5690241900 271.532825 -269.501666 7.961949 -0.027638 -0.012892 0.154473 0.987526
1520.6190116900 271.716182 -269.442662 7.966595 -0.027439 -0.013075 0.156108 0.987272
1520.6690144300 271.898953 -269.385065 7.969601 -0.027541 -0.012040 0.157897 0.986998
1520.7190174600 272.077874 -269.326527 7.968851 -0.027682 -0.011338 0.159634 0.986723
1520.7690228100 272.253576 -269.267177 7.972673 -0.027990 -0.011443 0.161600 0.986393
1520.8190379700 272.428784 -269.205137 7.968663 -0.028490 -0.010187 0.163461 0.986086
1520.8690503800 272.602942 -269.143917 7.970113 -0.028593 -0.009544 0.165276 0.985787
1520.9190719100 272.772864 -269.085749 7.972941 -0.028831 -0.008176 0.166972 0.985506
1520.9690936200 272.941832 -269.021942 7.974174 -0.029032 -0.008026 0.168783 0.985193
1521.0191090700 273.106051 -268.961796 7.974642 -0.029555 -0.007450 0.170836 0.984828
1521.0691224600 273.273897 -268.903139 7.969657 -0.029696 -0.006958 0.172865 0.984473
1521.1191292900 273.437058 -268.842307 7.974402 -0.029290 -0.007673 0.175081 0.984088
1521.1691353900 273.599155 -268.785318 7.969928 -0.028931 -0.006657 0.177388 0.983693
1521.2191336400 273.760637 -268.726275 7.969931 -0.028445 -0.006067 0.179798 0.983273
1521.2691402700 273.918659 -268.666657 7.973276 -0.028042 -0.005152 0.182462 0.982799
1521.3191481400 274.076417 -268.603686 7.972704 -0.027854 -0.004406 0.185126 0.982310
1521.3691493900 274.231601 -268.543869 7.971793 -0.027463 -0.004000 0.188205 0.981738
1521.4191471100 274.382049 -268.477232 7.968926 -0.027117 -0.002948 0.191288 0.981155
1521.4691455900 274.531787 -268.408053 7.977231 -0.026967 -0.003459 0.194778 0.980470
1521.5191293900 274.675752 -268.343655 7.976275 -0.027118 -0.004453 0.198701 0.979675
1521.5691186200 274.823116 -268.276090 7.971735 -0.026654 -0.005072 0.203023 0.978798
1521.6190982800 274.969670 -268.205866 7.966986 -0.025752 -0.005906 0.207878 0.977798
1521.6690781300 275.114104 -268.131187 7.962128 -0.024633 -0.005936 0.213166 0.976687
1521.7190630700 275.256520 -268.056229 7.962151 -0.023687 -0.006575 0.218962 0.975424
1521.7690474100 275.399506 -267.980908 7.963693 -0.023002 -0.006728 0.225259 0.974004
1521.8190233000 275.542149 -267.897306 7.958368 -0.022612 -0.005629 0.232131 0.972405
1521.8690041200 275.683397 -267.811502 7.958259 -0.022449 -0.004967 0.239518 0.970620
1521.9189752800 275.821898 -267.721945 7.954692 -0.021937 -0.003902 0.247170 0.968716
1521.9689590600 275.958695 -267.632237 7.956975 -0.021684 -0.003138 0.254933 0.966710
1522.0189412500 276.091255 -267.534840 7.957651 -0.021535 -0.002563 0.262902 0.964579
1522.0689285600 276.218565 -267.432881 7.954927 -0.021765 -0.002492 0.271036 0.962320
1522.1189156100 276.348278 -267.335356 7.953306 -0.021527 -0.002841 0.279545 0.959887
1522.1689083800 276.473574 -267.236322 7.949734 -0.020768 -0.002596 0.288338 0.957300
1522.2189030000 276.595209 -267.128996 7.951033 -0.020518 -0.002453 0.297254 0.954575
1522.2689043600 276.713451 -267.015884 7.950637 -0.020964 -0.002994 0.306504 0.951634
1522.3189055600 276.830723 -266.902438 7.942100 -0.021548 -0.002407 0.315602 0.948644
1522.3689223900 276.947298 -266.785828 7.940505 -0.021339 -0.002302 0.324661 0.945587
1522.4189445000 277.061329 -266.667079 7.937540 -0.021556 -0.001990 0.333823 0.942387
1522.4689795900 277.177392 -266.540059 7.936268 -0.021895 -0.002165 0.343114 0.939036
1522.5190147900 277.283502 -266.413305 7.931896 -0.023125 -0.001972 0.352411 0.935557
1522.5690493000 277.394597 -266.283978 7.917379 -0.023904 -0.001187 0.361746 0.931970
1522.6190753600 277.501860 -266.155756 7.913542 -0.023818 -0.000682 0.371075 0.928297
1522.6691003700 277.608885 -266.023387 7.906122 -0.023683 -0.000074 0.380407 0.924516
1522.7191277800 277.712306 -265.889362 7.901780 -0.022666 -0.000183 0.389695 0.920665
1522.7691486600 277.814623 -265.755471 7.900151 -0.021885 0.000065 0.399031 0.916676
1522.8191611300 277.917750 -265.615383 7.895707 -0.021112 0.000495 0.408457 0.912533
1522.8691624500 278.016329 -265.477662 7.889487 -0.018949 0.000480 0.417896 0.908297
1522.9191597500 278.113387 -265.339842 7.885738 -0.016556 0.001327 0.427221 0.903995
1522.9691515000 278.212523 -265.196221 7.886647 -0.013682 0.001890 0.436341 0.899676
1523.0191479900 278.305545 -265.050400 7.886236 -0.011944 0.001701 0.445442 0.895230
1523.0691278000 278.398412 -264.902655 7.877254 -0.010194 0.002850 0.454194 0.890840
1523.1191227400 278.489549 -264.752630 7.880280 -0.007733 0.003583 0.462566 0.886544
1523.1691164000 278.575771 -264.596584 7.875838 -0.006352 0.003494 0.470607 0.882313
1523.2191158200 278.658444 -264.443399 7.875228 -0.004389 0.002845 0.478367 0.878144
1523.2691195600 278.738700 -264.283062 7.873020 -0.004208 0.002326 0.485483 0.874233
1523.3191250800 278.816528 -264.120367 7.872654 -0.003726 0.001042 0.492107 0.870526
1523.3691349400 278.883065 -263.956830 7.875980 -0.004855 -0.002238 0.498112 0.867096
1523.4191390200 278.958256 -263.793422 7.874628 -0.005577 -0.004293 0.503849 0.863763
1523.4691394600 279.028001 -263.627101 7.872906 -0.006627 -0.006177 0.509085 0.860669
1523.5191467800 279.105304 -263.456772 7.868068 -0.007253 -0.006567 0.513678 0.857927
1523.5691564800 279.183329 -263.287366 7.862023 -0.007804 -0.006400 0.517723 0.855489
1523.6191642500 279.265949 -263.118967 7.859033 -0.007793 -0.006155 0.521111 0.853431
1523.6691774200 279.348366 -262.950947 7.857378 -0.007408 -0.006454 0.524148 0.851571
1523.7191812000 279.432202 -262.785397 7.853619 -0.006452 -0.006558 0.526941 0.849852
1523.7691831900 279.517539 -262.614266 7.849635 -0.005565 -0.006525 0.529402 0.848328
1523.8191700100 279.605778 -262.439267 7.844628 -0.004801 -0.005323 0.531635 0.846943
1523.8691568400 279.693195 -262.270186 7.839706 -0.004289 -0.004441 0.533598 0.845716
1523.9191515600 279.778967 -262.093360 7.843105 -0.004146 -0.003026 0.534897 0.844902
1523.9691483900 279.865489 -261.913604 7.843845 -0.005243 -0.001436 0.535808 0.844322
1524.0191399000 279.952390 -261.731963 7.848361 -0.006777 -0.000697 0.536512 0.843865
1524.0691361700 280.039861 -261.555022 7.846289 -0.007963 0.000613 0.536951 0.843576
1524.1191343100 280.122563 -261.378848 7.848416 -0.008065 0.000665 0.537029 0.843525
1524.1691308000 280.209229 -261.197820 7.846049 -0.008852 0.000499 0.536702 0.843725
1524.2191286200 280.296248 -261.019251 7.840102 -0.009918 0.000236 0.536012 0.844152
1524.2691348700 280.387030 -260.841950 7.835682 -0.010644 -0.000367 0.535120 0.844709
1524.3191325200 280.476635 -260.666656 7.830137 -0.011192 -0.001185 0.534228 0.845265
1524.3691343900 280.563992 -260.491670 7.826144 -0.011211 -0.001942 0.533312 0.845842
1524.4191321300 280.656517 -260.313433 7.820161 -0.011626 -0.003050 0.532351 0.846438
1524.4691224700 280.750144 -260.136019 7.816897 -0.011724 -0.003412 0.531173 0.847176
1524.5191111000 280.846354 -259.960420 7.811763 -0.011760 -0.003458 0.529706 0.848093
1524.5691020000 280.948645 -259.779424 7.806277 -0.011438 -0.002729 0.528068 0.849120
1524.6190932900 281.054379 -259.597862 7.806707 -0.011435 -0.001691 0.526301 0.850220
1524.6690759900 281.159704 -259.415780 7.797683 -0.011077 0.000031 0.524623 0.851263
1524.7190443400 281.268276 -259.239108 7.795161 -0.010374 0.001114 0.523040 0.852244
1524.7690148900 281.373865 -259.060608 7.792081 -0.009538 0.001348 0.521360 0.853283
1524.8189893200 281.484292 -258.879456 7.785498 -0.008903 0.001798 0.519543 0.854396
1524.8689604000 281.593199 -258.700842 7.780823 -0.008480 0.002389 0.517614 0.855569
1524.9189437300 281.703912 -258.517335 7.776880 -0.008293 0.002711 0.515563 0.856807
1524.9689293800 281.814752 -258.336969 7.770524 -0.008272 0.002617 0.513409 0.858100
1525.0189172100 281.929520 -258.153916 7.765553 -0.008561 0.003122 0.511068 0.859492
1525.0689082900 282.050556 -257.971275 7.749679 -0.008549 0.005229 0.508665 0.860906
1525.1188953200 282.174048 -257.787179 7.742828 -0.008197 0.007897 0.506073 0.862415
1525.1688896300 282.299623 -257.602932 7.730022 -0.007492 0.010998 0.503394 0.863954
1525.2188829600 282.426276 -257.422348 7.730528 -0.006517 0.011564 0.500552 0.865605
1525.2688772700 282.549697 -257.245288 7.728360 -0.006021 0.012284 0.497613 0.867291
1525.3188773400 282.668245 -257.061933 7.735832 -0.006109 0.010532 0.494624 0.869022
1525.3688717100 282.782505 -256.885430 7.739563 -0.007152 0.007000 0.491719 0.870696
1525.4188603300 282.889875 -256.707566 7.739505 -0.007580 0.001767 0.488470 0.872546
1525.4688404600 283.006293 -256.536698 7.745980 -0.007985 -0.003246 0.484934 0.874508
1525.5188247800 283.129441 -256.355616 7.735036 -0.008810 -0.005357 0.481119 0.876595
1525.5688075500 283.259657 -256.183197 7.726248 -0.008500 -0.006841 0.477220 0.878716
1525.6187876100 283.399406 -256.009265 7.718549 -0.007456 -0.006416 0.473222 0.880889
1525.6687618800 283.543571 -255.837115 7.711907 -0.006091 -0.006980 0.469458 0.882906
1525.7187433900 283.689366 -255.663841 7.703868 -0.005052 -0.007377 0.465612 0.884944
1525.7687227700 283.833587 -255.491445 7.699378 -0.004405 -0.007112 0.461699 0.886997
1525.8187260600 283.981333 -255.315129 7.697095 -0.003586 -0.007322 0.457487 0.889179
1525.8687388000 284.126226 -255.134430 7.707567 -0.004906 -0.007214 0.453100 0.891417
1525.9187590000 284.274145 -254.946913 7.715684 -0.008012 -0.006307 0.448633 0.893658
1525.9687789800 284.418046 -254.763503 7.725218 -0.012034 -0.006726 0.444238 0.895803
1526.0187951400 284.562731 -254.579811 7.726012 -0.015795 -0.007511 0.439586 0.898030
1526.0688041300 284.710376 -254.401182 7.726572 -0.018293 -0.009233 0.434980 0.900207
1526.1188101000 284.861071 -254.225584 7.723902 -0.020288 -0.010718 0.430322 0.902384
1526.1688039700 285.010878 -254.055417 7.729290 -0.021579 -0.012977 0.425480 0.904618
1526.2188062200 285.167847 -253.887131 7.721282 -0.022847 -0.014391 0.420452 0.906913
1526.2688013600 285.332295 -253.722589 7.716962 -0.022177 -0.017007 0.415480 0.909173
1526.3188001500 285.501422 -253.562879 7.714249 -0.021011 -0.019011 0.410775 0.911297
1526.3687918600 285.673028 -253.401856 7.712767 -0.019741 -0.019330 0.406048 0.913434
1526.4187810000 285.850367 -253.246926 7.717764 -0.018782 -0.019238 0.401305 0.915550
1526.4687703800 286.034588 -253.084269 7.713391 -0.018726 -0.016166 0.396410 0.917740
1526.5187551600 286.221367 -252.918878 7.716250 -0.019286 -0.014127 0.391480 0.919876
1526.5687300600 286.406233 -252.750298 7.720564 -0.021769 -0.011898 0.386624 0.921904
1526.6187096200 286.593927 -252.575634 7.715225 -0.025149 -0.008645 0.381632 0.923932
1526.6686837700 286.779361 -252.405898 7.717772 -0.028200 -0.007013 0.376654 0.925898
1526.7186585700 286.971814 -252.235159 7.709849 -0.031237 -0.005156 0.371578 0.927862
1526.7686382200 287.160700 -252.070732 7.707804 -0.033395 -0.004510 0.366631 0.929756
1526.8186234300 287.354030 -251.908795 7.704586 -0.035517 -0.004305 0.361663 0.931622
1526.8686075700 287.548616 -251.751931 7.700784 -0.036646 -0.004845 0.356767 0.933462
1526.9185995900 287.747886 -251.597141 7.698153 -0.036901 -0.006158 0.351732 0.935353
1526.9686017000 287.946443 -251.452185 7.694136 -0.036802 -0.006571 0.346841 0.937179
1527.0186099100 288.145382 -251.302648 7.691596 -0.036164 -0.007863 0.341656 0.939096
1527.0686258300 288.352257 -251.156647 7.689202 -0.035420 -0.010978 0.336467 0.940965
1527.1186410300 288.555499 -251.020327 7.686402 -0.034972 -0.013696 0.331082 0.942854
1527.1686596000 288.763684 -250.881107 7.685203 -0.034215 -0.016366 0.325646 0.944731
1527.2186703800 288.975647 -250.737880 7.685951 -0.033624 -0.019385 0.320273 0.946530
1527.2686843100 289.190897 -250.603434 7.681942 -0.033627 -0.020675 0.314915 0.948299
1527.3186847300 289.412018 -250.464180 7.684644 -0.033409 -0.021747 0.309494 0.950065
1527.3686929400 289.632802 -250.325317 7.690953 -0.034057 -0.021752 0.303928 0.951838
1527.4186895000 289.857090 -250.186621 7.700473 -0.035071 -0.022413 0.298446 0.953519
1527.4686822500 290.087980 -250.054598 7.702521 -0.036345 -0.022073 0.293044 0.955153
1527.5186746400 290.321033 -249.916290 7.707002 -0.036968 -0.021238 0.287705 0.956770
1527.5686512900 290.552212 -249.782142 7.715781 -0.037919 -0.021988 0.282588 0.958239
1527.6186322600 290.790749 -249.654054 7.711397 -0.038290 -0.021678 0.277703 0.959659
1527.6686015100 291.028847 -249.526095 7.719717 -0.038253 -0.021846 0.272835 0.961052
