anchor_idx,query_image,num_matches,num_inliers
39900,324466852430700,279,242
39950,324466852430700,271,240
40000,324466852430700,253,219
40050,324466852430700,280,243
40100,324466852430700,224,172
40150,324466852430700,291,227
40200,324466852430700,250,217
40250,324466852430700,215,177
40300,324466852430700,204,158
40350,324466852430700,163,131
40400,324466852430700,154,108
40450,324466852430700,161,128
40500,324466852430700,194,141
40550,324466852430700,180,130
40600,324466852430700,154,108
40650,324466852430700,156,116
40700,324466852430700,163,108
40750,324466852430700,169,57
40800,324466852430700,141,99
40850,324466852430700,151,119
40900,324466852430700,150,33
40950,324466852430700,109,26
41000,324466852430700,101,28
41050,324466852430700,29,14
41100,324466852430700,78,22
41150,324466852430700,30,14
41200,324466852430700,35,13
41250,324466852430700,14,8
41300,324466852430700,10,7
41350,324466852430700,0,0
41400,324466852430700,0,0
41450,324466852430700,0,0
37300,335844591210293,185,110
37350,335844591210293,171,129
37400,335844591210293,182,143
37450,335844591210293,180,140
37500,335844591210293,198,149
37550,335844591210293,183,142
37600,335844591210293,200,143
37650,335844591210293,191,132
37700,335844591210293,175,122
37750,335844591210293,196,139
37800,335844591210293,211,160
37850,335844591210293,206,135
37900,335844591210293,203,147
37950,335844591210293,210,147
38000,335844591210293,216,166
38050,335844591210293,244,166
38100,335844591210293,273,220
38150,335844591210293,226,179
38200,335844591210293,262,184
38250,335844591210293,281,203
38300,335844591210293,268,217
38350,335844591210293,282,230
38400,335844591210293,270,226
38450,335844591210293,306,260
38500,335844591210293,278,226
38550,335844591210293,316,237
38600,335844591210293,345,268
38650,335844591210293,316,262
38700,335844591210293,348,285
38750,335844591210293,333,263
38800,335844591210293,348,318
38850,335844591210293,375,293
38900,335844591210293,369,296
38950,335844591210293,388,307
39000,335844591210293,412,341
39050,335844591210293,446,333
39100,335844591210293,440,344
39150,335844591210293,455,394
39200,335844591210293,444,368
39250,335844591210293,445,379
39300,335844591210293,484,397
39350,335844591210293,510,417
39400,335844591210293,543,471
39450,335844591210293,519,461
39500,335844591210293,546,441
39550,335844591210293,605,514
39600,335844591210293,619,517
39650,335844591210293,616,578
39700,335844591210293,704,616
39750,335844591210293,760,668
39800,335844591210293,760,668
39850,335844591210293,819,708
39900,335844591210293,836,668
39950,335844591210293,874,708
40000,335844591210293,868,795
40050,335844591210293,916,777
40100,335844591210293,981,810
40150,335844591210293,1245,1077
40200,335844591210293,1459,1186
40250,335844591210293,1739,1448
40300,335844591210293,1541,1270
40350,335844591210293,1096,837
40400,335844591210293,729,585
40450,335844591210293,722,550
40500,335844591210293,621,554
40550,335844591210293,601,509
40600,335844591210293,540,473
40650,335844591210293,407,351
40700,335844591210293,386,325
40750,335844591210293,417,372
40800,335844591210293,306,264
40850,335844591210293,367,329
40900,335844591210293,280,215
40950,335844591210293,309,230
41000,335844591210293,282,243
41050,335844591210293,255,200
41100,335844591210293,62,31
41150,335844591210293,0,0
41200,335844591210293,8,7
41250,335844591210293,11,7
41300,335844591210293,0,0
41350,335844591210293,0,0
41400,335844591210293,13,7
41450,335844591210293,9,7
7781,339973640889465,0,0
7786,339973640889465,0,0
7791,339973640889465,0,0
7796,339973640889465,0,0
7801,339973640889465,8,7
7806,339973640889465,0,0
7811,339973640889465,0,0
7816,339973640889465,0,0
7821,339973640889465,0,0
23861,339973640889465,481,294
23866,339973640889465,456,266
23871,339973640889465,506,203
23876,339973640889465,451,213
23881,339973640889465,480,292
2531,339973640889465,0,0
2536,339973640889465,0,0
2541,339973640889465,0,0
2546,339973640889465,0,0
2551,339973640889465,0,0
2556,339973640889465,0,0
2561,339973640889465,0,0
2566,339973640889465,0,0
2571,339973640889465,0,0
2576,339973640889465,0,0
2581,339973640889465,0,0
2586,339973640889465,0,0
2591,339973640889465,0,0
2596,339973640889465,0,0
37300,351643666384375,98,26
37350,351643666384375,58,23
37400,351643666384375,69,19
37450,351643666384375,39,16
37500,351643666384375,32,12
37550,351643666384375,41,18
37600,351643666384375,37,13
37650,351643666384375,41,14
37700,351643666384375,40,17
37750,351643666384375,82,29
37800,351643666384375,68,19
37850,351643666384375,59,18
37900,351643666384375,55,17
37950,351643666384375,34,13
38000,351643666384375,62,16
38050,351643666384375,74,16
38100,351643666384375,66,15
38150,351643666384375,74,22
38200,351643666384375,93,19
38250,351643666384375,135,26
38300,351643666384375,87,19
38350,351643666384375,129,29
38400,351643666384375,56,17
38450,351643666384375,54,15
38500,351643666384375,81,21
38550,351643666384375,99,21
38600,351643666384375,238,56
38650,351643666384375,127,32
38700,351643666384375,205,51
38750,351643666384375,200,41
38800,351643666384375,154,42
38850,351643666384375,120,28
38900,351643666384375,133,33
38950,351643666384375,116,32
39000,351643666384375,48,16
39050,351643666384375,82,22
39100,351643666384375,58,18
39150,351643666384375,377,100
39200,351643666384375,359,182
39250,351643666384375,295,168
39300,351643666384375,351,98
39350,351643666384375,298,123
39400,351643666384375,490,103
39450,351643666384375,150,37
39500,351643666384375,419,219
39550,351643666384375,116,38
39600,351643666384375,111,31
39650,351643666384375,402,216
39700,351643666384375,463,268
39750,351643666384375,448,216
39800,351643666384375,437,229
39850,351643666384375,504,274
39900,351643666384375,428,275
39950,351643666384375,462,280
40000,351643666384375,477,293
40050,351643666384375,466,298
40100,351643666384375,484,338
40150,351643666384375,546,352
40200,351643666384375,573,366
40250,351643666384375,610,374
40300,351643666384375,586,357
40350,351643666384375,548,316
40400,351643666384375,637,378
40450,351643666384375,668,378
40500,351643666384375,673,402
40550,351643666384375,674,491
40600,351643666384375,668,397
40650,351643666384375,677,359
40700,351643666384375,709,370
40750,351643666384375,673,375
40800,351643666384375,596,318
40850,351643666384375,578,354
40900,351643666384375,402,296
40950,351643666384375,345,295
41000,351643666384375,197,150
41050,351643666384375,203,118
41100,351643666384375,107,40
41150,351643666384375,54,31
41200,351643666384375,60,15
41250,351643666384375,49,16
41300,351643666384375,51,17
41350,351643666384375,44,23
41400,351643666384375,0,0
41450,351643666384375,37,16
7781,367029038020395,0,0
7786,367029038020395,0,0
7791,367029038020395,0,0
7796,367029038020395,0,0
7801,367029038020395,0,0
7806,367029038020395,0,0
7811,367029038020395,0,0
7816,367029038020395,0,0
7821,367029038020395,0,0
23861,367029038020395,692,481
23866,367029038020395,661,396
23871,367029038020395,653,439
23876,367029038020395,564,300
23881,367029038020395,586,340
2531,367029038020395,0,0
2536,367029038020395,0,0
2541,367029038020395,0,0
2546,367029038020395,0,0
2551,367029038020395,0,0
2556,367029038020395,11,7
2561,367029038020395,0,0
2566,367029038020395,0,0
2571,367029038020395,0,0
2576,367029038020395,0,0
2581,367029038020395,0,0
2586,367029038020395,0,0
2591,367029038020395,0,0
2596,367029038020395,0,0
37300,372682857469137,209,131
37350,372682857469137,139,98
37400,372682857469137,158,120
37450,372682857469137,159,118
37500,372682857469137,178,135
37550,372682857469137,160,100
37600,372682857469137,165,109
37650,372682857469137,174,121
37700,372682857469137,162,108
37750,372682857469137,162,122
37800,372682857469137,202,139
37850,372682857469137,196,143
37900,372682857469137,174,129
37950,372682857469137,192,144
38000,372682857469137,195,145
38050,372682857469137,202,156
38100,372682857469137,233,164
38150,372682857469137,192,141
38200,372682857469137,229,178
38250,372682857469137,252,178
38300,372682857469137,241,177
38350,372682857469137,241,193
38400,372682857469137,252,180
38450,372682857469137,243,189
38500,372682857469137,252,188
38550,372682857469137,282,231
38600,372682857469137,301,252
38650,372682857469137,321,270
38700,372682857469137,345,300
38750,372682857469137,298,227
38800,372682857469137,336,285
38850,372682857469137,349,263
38900,372682857469137,334,256
38950,372682857469137,353,278
39000,372682857469137,364,301
39050,372682857469137,383,303
39100,372682857469137,383,334
39150,372682857469137,390,311
39200,372682857469137,397,344
39250,372682857469137,396,313
39300,372682857469137,429,317
39350,372682857469137,482,401
39400,372682857469137,479,397
39450,372682857469137,475,390
39500,372682857469137,489,408
39550,372682857469137,526,433
39600,372682857469137,537,462
39650,372682857469137,539,449
39700,372682857469137,585,507
39750,372682857469137,627,511
39800,372682857469137,639,552
39850,372682857469137,720,654
39900,372682857469137,699,579
39950,372682857469137,735,673
40000,372682857469137,759,625
40050,372682857469137,770,674
40100,372682857469137,797,698
40150,372682857469137,942,803
40200,372682857469137,1030,877
40250,372682857469137,1118,1024
40300,372682857469137,1178,964
40350,372682857469137,1250,1010
40400,372682857469137,1626,1182
40450,372682857469137,1628,1509
40500,372682857469137,1169,1113
40550,372682857469137,848,719
40600,372682857469137,644,536
40650,372682857469137,565,461
40700,372682857469137,486,406
40750,372682857469137,451,367
40800,372682857469137,385,300
40850,372682857469137,476,348
40900,372682857469137,455,348
40950,372682857469137,396,269
41000,372682857469137,309,247
41050,372682857469137,254,215
41100,372682857469137,115,100
41150,372682857469137,12,7
41200,372682857469137,16,10
41250,372682857469137,16,9
41300,372682857469137,44,21
41350,372682857469137,13,7
41400,372682857469137,10,7
41450,372682857469137,0,0
37300,3736317583146995,112,20
37350,3736317583146995,156,26
37400,3736317583146995,136,31
37450,3736317583146995,158,39
37500,3736317583146995,180,40
37550,3736317583146995,132,25
37600,3736317583146995,168,69
37650,3736317583146995,171,56
37700,3736317583146995,109,57
37750,3736317583146995,163,86
37800,3736317583146995,154,85
37850,3736317583146995,141,72
37900,3736317583146995,198,90
37950,3736317583146995,144,81
38000,3736317583146995,219,85
38050,3736317583146995,139,80
38100,3736317583146995,192,81
38150,3736317583146995,189,111
38200,3736317583146995,137,78
38250,3736317583146995,171,125
38300,3736317583146995,162,94
38350,3736317583146995,151,97
38400,3736317583146995,203,111
38450,3736317583146995,156,96
38500,3736317583146995,137,90
38550,3736317583146995,191,142
38600,3736317583146995,154,119
38650,3736317583146995,202,134
38700,3736317583146995,202,131
38750,3736317583146995,153,108
38800,3736317583146995,200,142
38850,3736317583146995,166,115
38900,3736317583146995,199,137
38950,3736317583146995,176,133
39000,3736317583146995,214,142
39050,3736317583146995,179,125
39100,3736317583146995,179,122
39150,3736317583146995,160,104
39200,3736317583146995,163,110
39250,3736317583146995,185,122
39300,3736317583146995,185,133
39350,3736317583146995,186,143
39400,3736317583146995,167,112
39450,3736317583146995,202,134
39500,3736317583146995,212,147
39550,3736317583146995,210,131
39600,3736317583146995,204,143
39650,3736317583146995,207,150
39700,3736317583146995,252,199
39750,3736317583146995,233,169
39800,3736317583146995,255,181
39850,3736317583146995,248,182
39900,3736317583146995,271,215
39950,3736317583146995,259,200
40000,3736317583146995,318,233
40050,3736317583146995,313,227
40100,3736317583146995,319,268
40150,3736317583146995,333,278
40200,3736317583146995,360,287
40250,3736317583146995,431,349
40300,3736317583146995,408,338
40350,3736317583146995,489,418
40400,3736317583146995,492,426
40450,3736317583146995,587,484
40500,3736317583146995,569,473
40550,3736317583146995,567,448
40600,3736317583146995,548,463
40650,3736317583146995,592,496
40700,3736317583146995,603,500
40750,3736317583146995,640,488
40800,3736317583146995,706,596
40850,3736317583146995,868,720
40900,3736317583146995,689,526
40950,3736317583146995,722,562
41000,3736317583146995,318,305
41050,3736317583146995,226,216
41100,3736317583146995,105,63
41150,3736317583146995,11,7
41200,3736317583146995,24,12
41250,3736317583146995,16,12
41300,3736317583146995,46,31
41350,3736317583146995,64,35
41400,3736317583146995,26,15
41450,3736317583146995,30,23
7781,3901194019972102,507,344
7786,3901194019972102,714,553
7791,3901194019972102,553,372
7796,3901194019972102,119,34
7801,3901194019972102,105,31
7806,3901194019972102,460,270
7811,3901194019972102,472,286
7816,3901194019972102,334,172
7821,3901194019972102,199,94
23861,3901194019972102,61,17
23866,3901194019972102,83,21
23871,3901194019972102,121,24
23876,3901194019972102,94,23
23881,3901194019972102,67,19
2531,3901194019972102,285,160
2536,3901194019972102,262,175
2541,3901194019972102,256,174
2546,3901194019972102,243,167
2551,3901194019972102,240,161
2556,3901194019972102,262,172
2561,3901194019972102,283,176
2566,3901194019972102,249,95
2571,3901194019972102,278,187
2576,3901194019972102,263,194
2581,3901194019972102,251,189
2586,3901194019972102,239,169
2591,3901194019972102,284,210
2596,3901194019972102,264,195
37300,3912439145518104,238,153
37350,3912439145518104,219,139
37400,3912439145518104,227,151
37450,3912439145518104,278,177
37500,3912439145518104,287,192
37550,3912439145518104,358,213
37600,3912439145518104,291,187
37650,3912439145518104,296,210
37700,3912439145518104,373,237
37750,3912439145518104,331,218
37800,3912439145518104,361,230
37850,3912439145518104,346,241
37900,3912439145518104,342,191
37950,3912439145518104,371,227
38000,3912439145518104,418,255
38050,3912439145518104,416,287
38100,3912439145518104,395,276
38150,3912439145518104,467,306
38200,3912439145518104,428,311
38250,3912439145518104,459,319
38300,3912439145518104,444,294
38350,3912439145518104,425,324
38400,3912439145518104,374,286
38450,3912439145518104,400,299
38500,3912439145518104,404,297
38550,3912439145518104,414,245
38600,3912439145518104,464,335
38650,3912439145518104,390,255
38700,3912439145518104,459,267
38750,3912439145518104,416,303
38800,3912439145518104,384,288
38850,3912439145518104,432,281
38900,3912439145518104,384,270
38950,3912439145518104,426,244
39000,3912439145518104,370,249
39050,3912439145518104,345,247
39100,3912439145518104,346,240
39150,3912439145518104,335,248
39200,3912439145518104,353,264
39250,3912439145518104,395,310
39300,3912439145518104,333,233
39350,3912439145518104,324,203
39400,3912439145518104,318,216
39450,3912439145518104,351,228
39500,3912439145518104,324,225
39550,3912439145518104,373,239
39600,3912439145518104,375,230
39650,3912439145518104,311,199
39700,3912439145518104,320,235
39750,3912439145518104,343,200
39800,3912439145518104,386,231
39850,3912439145518104,431,355
39900,3912439145518104,348,228
39950,3912439145518104,364,283
40000,3912439145518104,269,194
40050,3912439145518104,208,156
40100,3912439145518104,208,164
40150,3912439145518104,238,177
40200,3912439145518104,222,176
40250,3912439145518104,212,146
40300,3912439145518104,195,132
40350,3912439145518104,190,76
40400,3912439145518104,160,57
40450,3912439145518104,185,71
40500,3912439145518104,161,45
40550,3912439145518104,132,33
40600,3912439145518104,50,17
40650,3912439145518104,107,24
40700,3912439145518104,86,28
40750,3912439145518104,95,24
40800,3912439145518104,113,26
40850,3912439145518104,129,27
40900,3912439145518104,55,15
40950,3912439145518104,34,17
41000,3912439145518104,48,18
41050,3912439145518104,141,44
41100,3912439145518104,33,15
41150,3912439145518104,17,11
41200,3912439145518104,71,23
41250,3912439145518104,38,14
41300,3912439145518104,42,17
41350,3912439145518104,16,10
41400,3912439145518104,16,9
41450,3912439145518104,0,0
37300,3957841700967474,331,236
37350,3957841700967474,317,245
37400,3957841700967474,298,221
37450,3957841700967474,327,267
37500,3957841700967474,389,274
37550,3957841700967474,424,294
37600,3957841700967474,405,312
37650,3957841700967474,434,313
37700,3957841700967474,439,343
37750,3957841700967474,477,324
37800,3957841700967474,489,345
37850,3957841700967474,443,287
37900,3957841700967474,535,351
37950,3957841700967474,575,369
38000,3957841700967474,504,329
38050,3957841700967474,546,422
38100,3957841700967474,598,441
38150,3957841700967474,574,432
38200,3957841700967474,621,470
38250,3957841700967474,707,542
38300,3957841700967474,763,606
38350,3957841700967474,745,558
38400,3957841700967474,652,476
38450,3957841700967474,803,657
38500,3957841700967474,873,724
38550,3957841700967474,883,809
38600,3957841700967474,926,834
38650,3957841700967474,927,794
38700,3957841700967474,990,844
38750,3957841700967474,1192,968
38800,3957841700967474,1244,1003
38850,3957841700967474,1640,1413
38900,3957841700967474,1393,1346
38950,3957841700967474,1162,1001
39000,3957841700967474,901,821
39050,3957841700967474,755,585
39100,3957841700967474,691,597
39150,3957841700967474,655,511
39200,3957841700967474,637,556
39250,3957841700967474,595,483
39300,3957841700967474,575,520
39350,3957841700967474,518,430
39400,3957841700967474,456,358
39450,3957841700967474,440,380
39500,3957841700967474,399,321
39550,3957841700967474,432,350
39600,3957841700967474,425,365
39650,3957841700967474,337,299
39700,3957841700967474,315,266
39750,3957841700967474,332,286
39800,3957841700967474,328,278
39850,3957841700967474,370,297
39900,3957841700967474,285,213
39950,3957841700967474,275,222
40000,3957841700967474,267,233
40050,3957841700967474,259,227
40100,3957841700967474,206,182
40150,3957841700967474,279,228
40200,3957841700967474,236,194
40250,3957841700967474,230,194
40300,3957841700967474,236,184
40350,3957841700967474,196,163
40400,3957841700967474,199,158
40450,3957841700967474,254,182
40500,3957841700967474,252,193
40550,3957841700967474,216,139
40600,3957841700967474,191,141
40650,3957841700967474,179,94
40700,3957841700967474,60,25
40750,3957841700967474,183,42
40800,3957841700967474,182,134
40850,3957841700967474,161,56
40900,3957841700967474,137,33
40950,3957841700967474,61,15
41000,3957841700967474,105,25
41050,3957841700967474,27,14
41100,3957841700967474,63,18
41150,3957841700967474,10,7
41200,3957841700967474,16,10
41250,3957841700967474,14,8
41300,3957841700967474,22,11
41350,3957841700967474,12,7
41400,3957841700967474,8,7
41450,3957841700967474,0,0
37300,3973885756058652,293,214
37350,3973885756058652,261,192
37400,3973885756058652,267,216
37450,3973885756058652,271,201
37500,3973885756058652,318,252
37550,3973885756058652,328,249
37600,3973885756058652,318,268
37650,3973885756058652,352,263
37700,3973885756058652,388,298
37750,3973885756058652,398,276
37800,3973885756058652,368,289
37850,3973885756058652,366,288
37900,3973885756058652,401,291
37950,3973885756058652,426,297
38000,3973885756058652,461,321
38050,3973885756058652,462,365
38100,3973885756058652,445,378
38150,3973885756058652,497,356
38200,3973885756058652,531,404
38250,3973885756058652,600,432
38300,3973885756058652,612,489
38350,3973885756058652,572,398
38400,3973885756058652,529,377
38450,3973885756058652,608,541
38500,3973885756058652,687,531
38550,3973885756058652,662,487
38600,3973885756058652,661,508
38650,3973885756058652,655,550
38700,3973885756058652,709,603
38750,3973885756058652,713,561
38800,3973885756058652,702,561
38850,3973885756058652,808,678
38900,3973885756058652,766,651
38950,3973885756058652,900,665
39000,3973885756058652,1025,736
39050,3973885756058652,1203,874
39100,3973885756058652,1468,975
39150,3973885756058652,1413,1049
39200,3973885756058652,1366,1084
39250,3973885756058652,1103,888
39300,3973885756058652,931,762
39350,3973885756058652,800,628
39400,3973885756058652,705,511
39450,3973885756058652,622,557
39500,3973885756058652,591,500
39550,3973885756058652,575,434
39600,3973885756058652,535,451
39650,3973885756058652,427,339
39700,3973885756058652,465,411
39750,3973885756058652,406,356
39800,3973885756058652,436,377
39850,3973885756058652,452,354
39900,3973885756058652,390,340
39950,3973885756058652,379,316
40000,3973885756058652,345,308
40050,3973885756058652,391,328
40100,3973885756058652,309,270
40150,3973885756058652,335,269
40200,3973885756058652,329,277
40250,3973885756058652,293,247
40300,3973885756058652,299,268
40350,3973885756058652,235,197
40400,3973885756058652,268,213
40450,3973885756058652,266,189
40500,3973885756058652,261,214
40550,3973885756058652,201,155
40600,3973885756058652,184,131
40650,3973885756058652,207,141
40700,3973885756058652,194,136
40750,3973885756058652,179,118
40800,3973885756058652,212,167
40850,3973885756058652,187,143
40900,3973885756058652,182,137
40950,3973885756058652,158,134
41000,3973885756058652,182,72
41050,3973885756058652,85,23
41100,3973885756058652,61,29
41150,3973885756058652,19,11
41200,3973885756058652,30,12
41250,3973885756058652,44,20
41300,3973885756058652,17,12
41350,3973885756058652,20,12
41400,3973885756058652,16,11
41450,3973885756058652,0,0
37300,4040014482748741,333,266
37350,4040014482748741,394,316
37400,4040014482748741,374,287
37450,4040014482748741,422,357
37500,4040014482748741,398,307
37550,4040014482748741,428,350
37600,4040014482748741,416,342
37650,4040014482748741,481,416
37700,4040014482748741,516,373
37750,4040014482748741,484,389
37800,4040014482748741,507,405
37850,4040014482748741,503,411
37900,4040014482748741,576,496
37950,4040014482748741,615,460
38000,4040014482748741,666,514
38050,4040014482748741,655,551
38100,4040014482748741,742,566
38150,4040014482748741,779,632
38200,4040014482748741,823,739
38250,4040014482748741,940,731
38300,4040014482748741,956,743
38350,4040014482748741,1047,871
38400,4040014482748741,1066,890
38450,4040014482748741,1322,1075
38500,4040014482748741,1586,1282
38550,4040014482748741,1419,1213
38600,4040014482748741,1077,951
38650,4040014482748741,946,864
38700,4040014482748741,740,599
38750,4040014482748741,662,458
38800,4040014482748741,521,389
38850,4040014482748741,478,398
38900,4040014482748741,446,366
38950,4040014482748741,435,350
39000,4040014482748741,478,399
39050,4040014482748741,439,389
39100,4040014482748741,419,358
39150,4040014482748741,470,367
39200,4040014482748741,481,379
39250,4040014482748741,445,367
39300,4040014482748741,436,367
39350,4040014482748741,377,325
39400,4040014482748741,346,288
39450,4040014482748741,343,289
39500,4040014482748741,301,244
39550,4040014482748741,337,270
39600,4040014482748741,313,267
39650,4040014482748741,252,222
39700,4040014482748741,252,227
39750,4040014482748741,254,216
39800,4040014482748741,245,199
39850,4040014482748741,265,224
39900,4040014482748741,211,176
39950,4040014482748741,230,171
40000,4040014482748741,177,135
40050,4040014482748741,197,146
40100,4040014482748741,167,130
40150,4040014482748741,225,176
40200,4040014482748741,197,147
40250,4040014482748741,175,147
40300,4040014482748741,226,159
40350,4040014482748741,198,149
40400,4040014482748741,223,157
40450,4040014482748741,224,156
40500,4040014482748741,209,144
40550,4040014482748741,170,114
40600,4040014482748741,147,53
40650,4040014482748741,221,51
40700,4040014482748741,185,40
40750,4040014482748741,230,51
40800,4040014482748741,152,84
40850,4040014482748741,179,84
40900,4040014482748741,160,37
40950,4040014482748741,46,13
41000,4040014482748741,64,20
41050,4040014482748741,25,12
41100,4040014482748741,64,21
41150,4040014482748741,39,17
41200,4040014482748741,45,14
41250,4040014482748741,64,16
41300,4040014482748741,29,13
41350,4040014482748741,11,7
41400,4040014482748741,31,14
41450,4040014482748741,47,16
37300,4061209447235223,34,15
37350,4061209447235223,115,29
37400,4061209447235223,170,45
37450,4061209447235223,169,29
37500,4061209447235223,132,28
37550,4061209447235223,113,20
37600,4061209447235223,177,95
37650,4061209447235223,238,34
37700,4061209447235223,212,113
37750,4061209447235223,180,90
37800,4061209447235223,206,114
37850,4061209447235223,167,103
37900,4061209447235223,202,101
37950,4061209447235223,219,90
38000,4061209447235223,167,45
38050,4061209447235223,205,130
38100,4061209447235223,228,134
38150,4061209447235223,210,127
38200,4061209447235223,193,131
38250,4061209447235223,210,151
38300,4061209447235223,217,148
38350,4061209447235223,204,156
38400,4061209447235223,91,19
38450,4061209447235223,249,156
38500,4061209447235223,209,163
38550,4061209447235223,182,149
38600,4061209447235223,192,137
38650,4061209447235223,218,140
38700,4061209447235223,205,143
38750,4061209447235223,172,125
38800,4061209447235223,233,169
38850,4061209447235223,211,172
38900,4061209447235223,248,172
38950,4061209447235223,260,212
39000,4061209447235223,240,190
39050,4061209447235223,249,182
39100,4061209447235223,227,181
39150,4061209447235223,221,174
39200,4061209447235223,202,159
39250,4061209447235223,215,160
39300,4061209447235223,232,187
39350,4061209447235223,280,238
39400,4061209447235223,291,234
39450,4061209447235223,265,209
39500,4061209447235223,277,220
39550,4061209447235223,344,277
39600,4061209447235223,314,231
39650,4061209447235223,304,240
39700,4061209447235223,343,280
39750,4061209447235223,362,291
39800,4061209447235223,341,274
39850,4061209447235223,376,273
39900,4061209447235223,465,390
39950,4061209447235223,407,320
40000,4061209447235223,458,375
40050,4061209447235223,457,357
40100,4061209447235223,507,430
40150,4061209447235223,486,408
40200,4061209447235223,550,456
40250,4061209447235223,646,529
40300,4061209447235223,625,516
40350,4061209447235223,633,509
40400,4061209447235223,690,559
40450,4061209447235223,720,600
40500,4061209447235223,666,539
40550,4061209447235223,649,528
40600,4061209447235223,617,489
40650,4061209447235223,640,508
40700,4061209447235223,632,548
40750,4061209447235223,744,608
40800,4061209447235223,846,675
40850,4061209447235223,981,678
40900,4061209447235223,745,560
40950,4061209447235223,644,531
41000,4061209447235223,385,304
41050,4061209447235223,270,253
41100,4061209447235223,109,81
41150,4061209447235223,0,0
41200,4061209447235223,60,18
41250,4061209447235223,21,15
41300,4061209447235223,35,23
41350,4061209447235223,33,24
41400,4061209447235223,10,7
41450,4061209447235223,20,13
37300,4062903437100039,226,164
37350,4062903437100039,222,179
37400,4062903437100039,239,190
37450,4062903437100039,262,196
37500,4062903437100039,312,273
37550,4062903437100039,259,211
37600,4062903437100039,264,209
37650,4062903437100039,288,238
37700,4062903437100039,273,210
37750,4062903437100039,307,240
37800,4062903437100039,301,250
37850,4062903437100039,288,233
37900,4062903437100039,329,245
37950,4062903437100039,350,254
38000,4062903437100039,358,276
38050,4062903437100039,354,268
38100,4062903437100039,414,352
38150,4062903437100039,394,302
38200,4062903437100039,379,306
38250,4062903437100039,405,291
38300,4062903437100039,438,359
38350,4062903437100039,433,329
38400,4062903437100039,405,329
38450,4062903437100039,451,394
38500,4062903437100039,506,417
38550,4062903437100039,502,409
38600,4062903437100039,530,432
38650,4062903437100039,490,360
38700,4062903437100039,469,399
38750,4062903437100039,527,432
38800,4062903437100039,470,383
38850,4062903437100039,510,471
38900,4062903437100039,495,437
38950,4062903437100039,554,490
39000,4062903437100039,615,493
39050,4062903437100039,660,588
39100,4062903437100039,696,585
39150,4062903437100039,706,577
39200,4062903437100039,728,628
39250,4062903437100039,749,679
39300,4062903437100039,816,668
39350,4062903437100039,868,739
39400,4062903437100039,852,675
39450,4062903437100039,926,804
39500,4062903437100039,934,810
39550,4062903437100039,1124,996
39600,4062903437100039,1224,1026
39650,4062903437100039,1198,942
39700,4062903437100039,1015,749
39750,4062903437100039,1301,1041
39800,4062903437100039,1053,849
39850,4062903437100039,861,750
39900,4062903437100039,694,618
39950,4062903437100039,637,548
40000,4062903437100039,541,404
40050,4062903437100039,597,459
40100,4062903437100039,474,392
40150,4062903437100039,532,404
40200,4062903437100039,494,418
40250,4062903437100039,457,376
40300,4062903437100039,391,300
40350,4062903437100039,319,258
40400,4062903437100039,292,240
40450,4062903437100039,295,256
40500,4062903437100039,238,201
40550,4062903437100039,231,196
40600,4062903437100039,196,155
40650,4062903437100039,182,154
40700,4062903437100039,157,124
40750,4062903437100039,178,155
40800,4062903437100039,166,130
40850,4062903437100039,205,152
40900,4062903437100039,213,172
40950,4062903437100039,235,206
41000,4062903437100039,190,155
41050,4062903437100039,146,35
41100,4062903437100039,140,96
41150,4062903437100039,27,15
41200,4062903437100039,36,17
41250,4062903437100039,80,48
41300,4062903437100039,31,18
41350,4062903437100039,19,12
41400,4062903437100039,30,16
41450,4062903437100039,37,18
37300,4090156661051179,230,159
37350,4090156661051179,208,152
37400,4090156661051179,230,183
37450,4090156661051179,246,178
37500,4090156661051179,276,215
37550,4090156661051179,258,212
37600,4090156661051179,250,184
37650,4090156661051179,265,203
37700,4090156661051179,254,184
37750,4090156661051179,270,223
37800,4090156661051179,287,214
37850,4090156661051179,291,208
37900,4090156661051179,290,219
37950,4090156661051179,297,228
38000,4090156661051179,330,260
38050,4090156661051179,321,237
38100,4090156661051179,373,311
38150,4090156661051179,330,246
38200,4090156661051179,383,294
38250,4090156661051179,404,318
38300,4090156661051179,388,299
38350,4090156661051179,409,307
38400,4090156661051179,386,308
38450,4090156661051179,405,305
38500,4090156661051179,464,377
38550,4090156661051179,447,358
38600,4090156661051179,470,383
38650,4090156661051179,406,299
38700,4090156661051179,439,337
38750,4090156661051179,441,346
38800,4090156661051179,355,287
38850,4090156661051179,410,336
38900,4090156661051179,431,369
38950,4090156661051179,463,384
39000,4090156661051179,514,423
39050,4090156661051179,525,455
39100,4090156661051179,596,454
39150,4090156661051179,615,541
39200,4090156661051179,657,547
39250,4090156661051179,695,600
39300,4090156661051179,760,615
39350,4090156661051179,673,555
39400,4090156661051179,671,590
39450,4090156661051179,745,668
39500,4090156661051179,724,583
39550,4090156661051179,812,655
39600,4090156661051179,874,734
39650,4090156661051179,740,592
39700,4090156661051179,814,659
39750,4090156661051179,882,723
39800,4090156661051179,989,800
39850,4090156661051179,1079,833
39900,4090156661051179,908,813
39950,4090156661051179,1212,909
40000,4090156661051179,1011,829
40050,4090156661051179,1094,822
40100,4090156661051179,993,741
40150,4090156661051179,904,732
40200,4090156661051179,779,672
40250,4090156661051179,708,636
40300,4090156661051179,714,592
40350,4090156661051179,445,380
