anchor_idx,query_idx,num_matches,num_inliers,anchor_range
130,11600,1204,1148,"(0, 1100)"
860,11600,1194,1139,"(0, 1100)"
90,11600,1150,1119,"(0, 1100)"
830,11600,1147,1066,"(0, 1100)"
140,11600,1009,990,"(0, 1100)"
850,11620,1514,1514,"(0, 1100)"
130,11620,1513,1505,"(0, 1100)"
860,11620,1490,1485,"(0, 1100)"
120,11620,1579,1452,"(0, 1100)"
140,11620,1196,1171,"(0, 1100)"
110,11620,1216,1150,"(0, 1100)"
840,11620,1124,1061,"(0, 1100)"
870,11620,1109,1010,"(0, 1100)"
880,11620,941,892,"(0, 1100)"
150,11620,1031,876,"(0, 1100)"
130,11640,1920,1866,"(0, 1100)"
860,11640,1717,1435,"(0, 1100)"
850,11640,1314,1241,"(0, 1100)"
120,11640,1377,1232,"(0, 1100)"
140,11640,1380,1184,"(0, 1100)"
870,11640,1191,1180,"(0, 1100)"
150,11640,1081,1011,"(0, 1100)"
110,11640,1118,1002,"(0, 1100)"
100,11640,961,949,"(0, 1100)"
880,11640,1014,930,"(0, 1100)"
860,11660,1813,1749,"(0, 1100)"
130,11660,1813,1649,"(0, 1100)"
140,11660,1374,1217,"(0, 1100)"
850,11660,1237,1146,"(0, 1100)"
870,11660,1274,1119,"(0, 1100)"
120,11660,1276,1075,"(0, 1100)"
110,11660,1088,1044,"(0, 1100)"
160,11660,989,966,"(0, 1100)"
880,11660,1036,957,"(0, 1100)"
150,11660,1123,952,"(0, 1100)"
